"Case.Number","sentdate","Court.Type","Judge.Name","Gender","Race","age","Public.Defender.","prison","charge0","chargeCO3","chargeF1","chargeF2","chargeF3","chargeF5","chargeF6","chargeF7","chargeM1","chargeM2","chargeMO3","chargeNI0","chargeTC4","chargeTCX","plea0_notguilty","pleaF1_notguilty","pleaF2_notguilty","pleaF3_notguilty","pleaF5_notguilty","pleaF6_notguilty","pleaF7_notguilty","pleaM1_notguilty","pleaM2_notguilty","pleaTC4_notguilty","pleaTCX_notguilty","plea0_nolocontendere","pleaCO3_nolocontendere","pleaF1_nolocontendere","pleaF2_nolocontendere","pleaF3_nolocontendere","pleaF5_nolocontendere","pleaF7_nolocontendere","pleaM1_nolocontendere","pleaM2_nolocontendere","pleaMO3_nolocontendere","pleaNI0_nolocontendere","pleaTC4_nolocontendere","pleaTCX_nolocontendere","plea0_guilty","pleaF1_guilty","pleaF2_guilty","pleaF3_guilty","pleaF7_guilty","pleaM1_guilty","pleaM2_guilty","pleaTCX_guilty","compasflag","compas","histepisodes","histdays"
"07003172CF10A",2007-12-04,"felony","Scherer, Elizabeth","female","white",18.9534246575342,TRUE,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,FALSE,"none",0,0
"07003180CF10A",2007-07-30,"felony","Merrigan, Edward H, Jr","male","Black",29.8054794520548,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003180MM10A",2007-02-27,"traffic and misdemeanor","Lerner-Wren, Ginger","female","white",20.4438356164384,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003184CF10A",2007-06-25,"felony","Scherer, Elizabeth","male","Black",18.9917808219178,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003184MM10A",2008-03-13,"traffic and misdemeanor","Diaz, Robert F","male","Black",19.0164383561644,TRUE,TRUE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003188CF10A",2007-09-18,"felony","Lynch, Michael","male","Black",21.1890410958904,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003188MM10A",2007-03-06,"traffic and misdemeanor","Lerner-Wren, Ginger","male","white",34.5945205479452,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003192MM10A",2007-06-01,"traffic and misdemeanor","Levy, Jill K","male","Black",44.2958904109589,TRUE,FALSE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003196CF10A",2007-05-17,"felony","Kollra, Ernest A","male","white",40.5123287671233,TRUE,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,"none",0,0
"07003196MM10A",2007-04-10,"traffic and misdemeanor","Gottlieb, Kenneth A","male","white",57.6493150684932,TRUE,FALSE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003200MM10A",2007-03-01,"traffic and misdemeanor","Diaz, Robert F","female","white",22.3780821917808,FALSE,FALSE,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003204CF10A",2007-03-14,"felony","Merrigan, Edward H, Jr","male","white",31.386301369863,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003212CF10A",2007-03-27,"felony","Scherer, Elizabeth","male","white",30.5369863013699,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003216CF10A",2007-09-04,"felony","Bailey, Tim","male","Black",30.2876712328767,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003216MM10A",2007-03-15,"traffic and misdemeanor","Levy, Jill K","male","Black",32.0219178082192,FALSE,TRUE,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",5,2892
"07003228MM10A",2007-04-19,"traffic and misdemeanor","Avalos, Catalina","male","Black",27.4575342465753,TRUE,TRUE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003232MM10A",2007-05-22,"traffic and misdemeanor","Fry, John D","male","white",35.0383561643836,TRUE,TRUE,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,415
"07003240CF10A",2007-05-14,"felony","Merrigan, Edward H, Jr","male","white",43.3479452054795,TRUE,TRUE,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003256MM10A",2007-03-26,"traffic and misdemeanor","Gottlieb, Kenneth A","male","white",20.3780821917808,TRUE,FALSE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003260CF10A",2008-10-03,"felony","Porth, Ari Abraham","male","white",34.2849315068493,TRUE,TRUE,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003268CF10A",2008-05-28,"felony","Coleman, Thomas J","female","Black",30.1616438356164,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003272CF10A",2008-06-27,"felony","Usan, Michael A","male","white",31.1123287671233,FALSE,TRUE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,111
"07003284CF10A",2008-12-11,"felony","Merrigan, Edward H, Jr","male","Black",19.1178082191781,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003288CF10A",2007-03-20,"felony","Duffy, Barbara R","male","Black",22.0657534246575,TRUE,FALSE,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003296CF10A",2007-05-24,"felony","Ledee, Frank","male","white",18.0575342465753,TRUE,TRUE,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003300CF10A",2007-06-12,"felony","Davis, N Hunter","female","Black",62.1835616438356,TRUE,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003304CF10A",2007-09-21,"felony","Coleman, Thomas J","male","Black",17.8958904109589,TRUE,TRUE,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003304MM10A",2007-03-07,"traffic and misdemeanor","Pole, Christopher W","male","Black",49.8054794520548,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003308CF10A",2010-01-07,"felony","Davis, N Hunter","male","white",39.5013698630137,TRUE,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003308MM10A",2008-04-10,"traffic and misdemeanor","Pole, Christopher W","female","white",20.0383561643836,FALSE,FALSE,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003312CF10A",2007-09-07,"felony","Coleman, Thomas J","male","white",18.4821917808219,TRUE,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003316MM10A",2008-02-28,"traffic and misdemeanor","Francois, Phoebee","male","white",44.8657534246575,TRUE,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003320MM10A",2007-03-14,"traffic and misdemeanor","Fry, John D","male","white",25.613698630137,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",2,1140
"07003324CF10A",2008-02-08,"felony","Coleman, Thomas J","female","Black",20.641095890411,TRUE,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003328MM10A",2007-09-07,"traffic and misdemeanor","Carpenter-Toye, Deborah","male","Black",25.9205479452055,FALSE,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003336CF10A",2008-03-28,"felony","Bailey, Tim","male","white",31.558904109589,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003336MM10A",2007-04-17,"traffic and misdemeanor","Pole, Christopher W","female","Black",28.3890410958904,TRUE,TRUE,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003340CF10A",2008-05-09,"felony","Porth, Ari Abraham","male","white",28.9808219178082,TRUE,TRUE,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003340MM10A",2008-04-07,"traffic and misdemeanor","Diaz, Robert F","male","white",32.1698630136986,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003344CF10A",2008-03-07,"felony","Usan, Michael A","male","white",51.4712328767123,TRUE,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",4,1355
"07003344MM10A",2007-02-12,"traffic and misdemeanor","Levy, Jill K","male","white",31.2767123287671,TRUE,TRUE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07003348CF10A",2007-03-28,"felony","Scherer, Elizabeth","male","white",55,TRUE,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005028MM10A",2009-02-10,"traffic and misdemeanor","Diaz, Robert F","male","white",28.7452054794521,FALSE,FALSE,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005034CF10A",2009-09-09,"felony","Porth, Ari Abraham","female","white",50.2767123287671,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,272
"07005034MM10A",2007-03-05,"traffic and misdemeanor","Francois, Phoebee","male","white",32.572602739726,TRUE,TRUE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005052CF10A",2007-07-09,"felony","Ledee, Frank","male","Black",25.5479452054795,TRUE,TRUE,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",2,1334
"07005070MM10A",2007-08-01,"traffic and misdemeanor","Berman, Fred J","female","white",19.8438356164384,FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005076CF10A",2011-10-06,"felony","Coleman, Thomas J","male","white",23.8438356164384,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005088CF10A",2007-06-21,"felony","Holden, Peter","male","Black",43.5753424657534,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,"none",0,0
"07005088MM10A",2007-08-17,"traffic and misdemeanor","Avalos, Catalina","male","white",22.0876712328767,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005106MM10A",2007-11-14,"traffic and misdemeanor","Diaz, Robert F","female","white",34.8876712328767,FALSE,FALSE,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005124CF10A",2008-07-11,"felony","Duffy, Barbara R","male","white",39.7643835616438,FALSE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005142CF10A",2008-11-06,"felony","Coleman, Thomas J","female","white",31.8821917808219,TRUE,FALSE,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005148CF10A",2008-08-15,"felony","Holden, Peter","male","Black",19.6849315068493,TRUE,TRUE,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005154CF10A",2007-05-30,"felony","Bailey, Tim","female","white",25.9205479452055,TRUE,TRUE,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005160CF10A",2008-12-10,"felony","Lynch, Michael","male","Black",27.2602739726027,TRUE,TRUE,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005166CF10A",2008-07-24,"felony","Coleman, Thomas J","male","white",42.5397260273973,TRUE,TRUE,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005172CF10A",2010-03-09,"felony","Kollra, Ernest A","male","Black",26.0630136986301,TRUE,TRUE,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005178CF10A",2008-05-05,"felony","Porth, Ari Abraham","male","white",21.8356164383562,TRUE,TRUE,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005184CF10A",2007-09-24,"felony","Fein, Martin S","female","Black",41.8958904109589,TRUE,TRUE,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,FALSE,"none",2,869
"07005190CF10A",2009-08-05,"felony","Rothschild, Michael I","male","Black",20.5068493150685,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005196MM10A",2007-08-24,"traffic and misdemeanor","Lerner-Wren, Ginger","male","white",35.9232876712329,FALSE,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005202MM10A",2007-09-06,"traffic and misdemeanor","Berman, Fred J","male","white",49.4191780821918,TRUE,TRUE,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005214CF10A",2008-05-05,"felony","Usan, Michael A","male","Black",27.4931506849315,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005220CF10A",2007-07-20,"felony","Usan, Michael A","male","white",41.4301369863014,FALSE,TRUE,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005226CF10A",2008-05-07,"felony","Siegel, Andrew L","male","white",35.4821917808219,TRUE,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005226MM10A",2007-12-06,"traffic and misdemeanor","Fry, John D","male","Black",20.4657534246575,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005232CF10A",2007-12-06,"felony","Ledee, Frank","male","white",19.558904109589,FALSE,TRUE,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005244CF10A",2007-10-30,"felony","Scherer, Elizabeth","male","white",57.3287671232877,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005262CF10A",2009-10-13,"felony","Duffy, Barbara R","male","Black",19.3342465753425,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005262MM10A",2007-04-20,"traffic and misdemeanor","Francois, Phoebee","male","Black",51.7561643835616,FALSE,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005268CF10A",2007-10-25,"felony","Coleman, Thomas J","female","white",41.6712328767123,TRUE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005268MM10A",2007-06-19,"traffic and misdemeanor","Levy, Jill K","male","Black",24.3397260273973,FALSE,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005274CF10A",2007-06-14,"felony","Odom, George, Jr","male","white",31.6712328767123,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005280CF10A",2007-11-16,"felony","Merrigan, Edward H, Jr","male","Black",19.3917808219178,TRUE,TRUE,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005286CF10A",2013-08-08,"felony","Siegel, Andrew L","male","Black",18.0712328767123,TRUE,TRUE,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",1,1073
"07005298CF10A",2008-03-13,"felony","Scherer, Elizabeth","female","Black",25.5205479452055,TRUE,TRUE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005304CF10A",2008-04-24,"felony","Rothschild, Michael I","male","white",20.3890410958904,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005310CF10A",2008-04-16,"felony","Coleman, Thomas J","male","Black",24.3808219178082,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005322CF10A",2007-09-27,"felony","Porth, Ari Abraham","male","Black",33.9506849315068,TRUE,TRUE,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005328CF10A",2014-08-15,"felony","Merrigan, Edward H, Jr","male","Black",17.4356164383562,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005334CF10A",2007-10-01,"felony","Duffy, Barbara R","male","Black",18.4054794520548,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
"07005340CF10A",2007-07-06,"felony","Scherer, Elizabeth","male","white",33.4958904109589,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",2,3726
"07005346CF10A",2007-04-17,"felony","Coleman, Thomas J","male","Black",20.4904109589041,FALSE,TRUE,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"none",0,0
